text,label
草啊哈哈哈哈哈哈  -恶梦akumu- 草  理性崩壊  哈哈哈哈哈哈哈哈哈  全球时尚四喜 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈这瓜可太香了[允悲]  寒霜眠 害  重工组长于彦舒  草  临界丘    太阳好大脸  说好的结局怎么还是反转剧  刘码露  鹅：好酸楚  水晶男孩鸡大帅  笑死 全网甩锅 ,0
昨天还在想哪家会胜诉，今天的瓜多到吃不完[偷乐] ,0
[嘻嘻]  用户7472381350会飞的鱼 转发微博 ,0
鹅肝酱[疑问]  不信人间可白头 老干妈可以出个鹅味辣酱吗？  祖宗 腾讯找了个假老干妈签广告，然后假老干妈没付钱，腾讯错把真老干妈告了，老干妈报警了[doge] ,1
转发微博 ,0
转发微博 ,0
截至11月11日24点，2020天猫双11全球狂欢季期间的成交额突破4982亿，累计成交额过亿的品牌超过450个 中国内需爆发带动天猫双11再创新增长  ??,0
[兔子]  用户7472381350会飞的鱼 转发微博 ,0
 3人伪造老干妈印章与腾讯签合同 对不起鹅，原谅我笑得太大声[笑cry][允悲]，没想到，鹅也有今天，宁不是钮钴禄 鹅吗？腾讯告老干妈，结果是腾讯真的帮老干妈做了一次全媒体全免费的巨额广告，还顺便自黑了一把，让 支付宝  顺便也吃了一大瓜 [笑cry] ??,0
 3人伪造老干妈印章与腾讯签合同 [doge] 腾讯中午的辣椒酱突然不香了  傻鹅子还得谢谢干妈帮你报案 ??,0
  神奇知识点 腾讯：“陶老太太，今天你这个钱还也得还，不还也得还 白纸黑字儿签着你的名儿……不然我就要上法院 ” 陶碧华：“我说我不签，你非让我签，我签……告我去吧 ” 腾讯：“我提醒您这可签着您的大名儿呢” 陶碧华：“我签的是啥？ ” 腾讯：“老干妈？ ” ,0
[可怜]  用户7472381350会飞的鱼 转发微博 ,0
转关 ,0
给我打钱吧[泪] ,0
转发微博 ,0
转发微博 ,0
腾讯的市场部这么容易忽悠吗？一个假章就能骗过几千万的广告费？这里面事挺多呀 ，不说了，我要去刻章了，订单太多了 3人伪造老干妈印章与腾讯签合同  http  t cn/RD4C3n3深圳,0
  过儿童节 关老干妈什么事？无辜被踩还要强调老干妈占了便宜，不要碧莲，不愧是?系，就像某艺人粉丝网暴别人，然后艺人团队再报假警出警到人家家里，然后在党的生日前一天买通宵热搜说是帮人家维权，呕  我滴爸爸 哈哈哈，腾讯这次玩的笑死我了，打官司没输过的腾讯这败给老干妈了[允悲] ,1
转发微博 ,0
转发微博 ,0
[赞][赞][赞] ,1
我就是笑出猪叫声那个[笑cry] ,0
哈哈哈哈哈哈笑死了 ,0
 3人伪造老干妈印章与腾讯签合同 笑死，鹅你也有今天 ??,0
[嘻嘻]  用户7472381350会飞的鱼 转发微博 ,0
[费解][费解][费解][费解] ,0
本打工人来了 ,0
笑死 企鹅肉 也有今天 _  ,0
转发微博 ,0
 3人伪造老干妈印章与腾讯签合同 你们可真秀 中国高校联盟[超话]  校园市场[超话]  ??,0
冻结了两个月？ [费解]希望鹅出事   吴邪手中的冷烟火 老干妈的资产四月就冻结了，两个月了啊，这也就是老干妈血厚，要知道现在是辣椒收获的季节，人家一家企业养活多少贵州的农民？评论里说老干妈不是好东西？人家不融资不上市不打广告不偷税漏税，简直优质民营企业好吧，搞笑  ,0
  大巴车driver_QAQ 行骗天下中国篇是吧 ,0
  阿里健康-医鹿 4982亿，感谢支持 关?转，抽1位千亿项目参与者送49 82[ ]赞我有好运[爱你] ,0
今日份的快乐是腾讯给的[哈哈] ,0
转发微博 ,0
都没有这么幸运过 天猫双十一成交额4982亿  ,0
  ZORRO-TANG 这就是鹅厂风格？打广告和人家没有联系？钱没到位不催收？打官司不先和人家通气？判决结果也是通过媒体知道的？全程一人唱独角戏？？？真以为地球围他转了？ ,0
  Saramonte成长期 换个无名氏小公司现在已经被搞死了 老干妈回应腾讯从来没催收，那热搜的事情不就是一场自导自演么[吃瓜]这么强的公关细思极恐哦，瞬间把所有人的目光从自身问题矛盾核 偏移开，全玩梗去了 http  t cn/A6y78CcE   老娘想不出名字老 并不憨不然也不会让法院冻结财产，幸好老干妈 ,0
也就五六七八万吧[晕] ,0
转发微博 ,1
所以是谁？ ~哈哈哈哈哈哈这是什么搞笑商战连续剧？   芸豆和雨豆  百度说不是他们的锅[摊手][二哈][二哈][二哈] ,0
转发微博 ,0
我就不信腾迅向法院起诉前不会直接向老士妈追广告费？而这时的老干妈估计是揣着明白装糊涂，甚至是以这样的态度一直拖下去以便让腾迅一直为它广告，当腾迅终于忍无可忍向法院起诉时老干妈就来了这一出报警戏，反正老干妈的免费广告也做了，钱又不用出，真高  ,0
  Ehciarf 2020年度沙雕新闻冠军 ,0
  温水凭本事的手红 那你索索是谁 [并不简单]  林跃然是好叉子  打起来打起来 [憧憬]  不能发芽的种子  打起来 打起来    顾惜之 [二哈]那是谁啊？ ,0
转发微博 ,0
默默转一发  ,0
转发微博 ,0
  道下一三   荒村DNS   不能发芽的种子   菜叶子爱好者   苏耷水   卡了蛋儿kk     _0段岫0_ 冻了两个多月？？腾讯真踏马缺德啊[吐]  壶三猫 垄断企业就是牛逼啊  吴邪手 老干妈的资产四月就冻结了，两个月了，这也就是老干妈血厚，要知道现在是辣椒收获的季节，人家一家企业养活多少 ,0
鹅本性就不要脸  战争史研究WHS 毕竟是? 背后的资本[吃瓜][吃瓜]  _0段岫0_ 冻了两个多月？？腾讯真踏马缺德啊[吐]  吴邪手 老干妈的资产四月就冻结了，两个月了，这也就是老干妈血厚，要知道现在是辣椒收获的季节，人家一家企业养活多少贵州的农民 ,0
转发微博 ,0
转发微博 ,0
？？？哈哈哈哈哈哈哈哈  这是一个很高冷的ID 哈哈哈哈哈哈哈哈哈  圈酱 哈哈哈哈哈哈哈  你不要脸的样子真可爱 草  第十一毛 笑死哈哈哈哈哈哈  蕾欧阿帕姬 哈哈哈哈哈哈哈哈  富冈义勇大侠 哈哈哈哈哈哈哈哈  海姆冥界香蕉推销员 草哈哈哈哈哈哈哈哈哈哈  白桃可可暴风雪 草草草 ,0
  小锅脐儿 转发微博 ,0
  一人谈视频  2020双11成交额  数字背后不仅仅是数字[作揖] ,0
[吃瓜]  辟谣知真相 [思考]  小小六子666  3人伪造老干妈印章与腾讯签合同 还有这事？鹅厂编辑提前判案了？ ,0
看过报道老干妈全是现金结算，不赊账不欠款挺牛的，鹅也别只道歉了该赔赔吧[吃瓜]  吴邪手中的冷烟火 老干妈的资产四月就冻结了，两个月了啊，也就是老干妈血厚，现在是辣椒收获季，人一家企业养活多少贵州农民？  莫卿-鲤 请认真给老干妈道个歉   要是一般小企业，这么就给人家玩儿死了  ,0
[允悲]  神龙独步绿洛客 草，下半年的沙雕top竞争很激烈啊  夏实-欧美圈住人  草  莱_格_  太好笑了吧    重工组长于彦舒   ？是真的？  -MIKIMILK-  卧槽，太好笑了  -射命丸-文-   [笑cry][笑cry]  种崎敦美   hhhhhhh  Sher-Holmes  草  lyphix__今天hyriamb女装了么  草 ,0
要不是警方通报这瓜我都不敢信，真是艺高人胆大[作揖]  M大王叫我来巡山 ？笑死[允悲]腾讯被山寨坑游戏礼包这说出去谁信啊  风吹铃铛响叮叮 这 [哆啦A梦吃惊]  颜文字君 ( … )腾讯居然被骗了 ？  尝乳 卧槽，腾讯的羊毛都敢撸[允悲] ,0
[doge]  用户7472381350会飞的鱼 转发微博 ,0
414,0
也为上亿的项目做出了贡献 ,0
腾讯竟然都能被骗？ ,0
1000瓶老干妈？还搞啊？公关是有点想法，玩久了让人讨厌   胡萝卜吃兔兔   浪里赤条小粗林 该敲打鹅了……老干妈这次真的飞来横祸  仓酱_ 这么看来 如果不是老干妈，别的中小企业早被它整死了  吴邪手中的冷烟火 老干妈的资产四月就冻结了，两个月了，这也就是老干妈血厚 ,0
[害羞]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
转发微博 ,0
哈哈哈哈哈笑死我了[哈哈][哈哈][哈哈] ,0
转发微博 ,0
[笑cry][笑cry]  闫总 哈哈哈哈哈 李国庆：我就说公章有用吧 [笑cry][笑cry][笑cry] ,0
  游研社 这里附上裁定书原文，截图图发不出来http  t cn/A6yvasgA ,0
 腾讯中午的辣椒酱突然不香了  3人伪造老干妈印章与腾讯签合同  【一瓶老干妈】淼哥读大学的时候，吃老干妈辣酱绝对是身份和地位的象征 开一瓶，不吃上一个学期不罢休，困了累了来一粒，平时锁在柜子里         那时候大家都没什么闲钱，男生追女孩子，为显诚意是请吃麦当劳，记得甜筒刚出来的时候，一块钱一个         现在想着请女孩子吃麦当劳？估计这辈子就只能撸管了 ? ? ? ? ?曾经的淼哥，勒紧裤腰带攒下每一个铜板，担 明天就会来一场大的动荡 节衣缩食 衣着褴褛，盗版碟都舍不得买一张，闻着老干妈辣酱的味道下饭，过节的时候才挑出一坨解解馋          舍不得花钱，这是淼哥猥琐的缘由 身材矮小，面黄肌瘦，外加顶着向左偏分的鸡窝头，一般女生都掩鼻疾去，枉费淼哥满腹的经纶呀          此去经年，还是同样的配方，还是同样的价格 老干妈9块8毛钱一瓶，照平时一餐二十块钱起难吃的盒饭比，完全是业界良           只不过，陪在你身边那个嘴唇上有一圈细绒绒胡子的女孩，早已失去了联系，当年躲在自习室写的情书，早已埋在了土里          欧漏，淼哥的青春一去不复返，引以为豪的黄瓜，被岁月折磨成了一条煮过的豆芽          2020，没有等来爱你爱你的人，只等来一场又一场的灾难，时代的一粒灰，落在一个人的身上便是一座山           如若放在平时，淼哥肯定不会舍得转售这半瓶老干妈，现在是真的遇到困难了 ? ? ? ? ?去年8月初才买的，吃了一半，里边还有很多牛肉 豆豉，没咋舍得吃，平常吃完一直放在冰箱里，吃完就拧上盖，外表九成新，量很足，包行货，假一罚万 ? ? ? ? ?就米饭，真的很好吃，平常小半勺子就能送两碗饭（没其他菜），炒菜放一两粒提味添香，男女咸宜         迫不得已，非诚勿扰         顺便问问，有谁能帮淼哥找老干妈申请一下广告费吗？打这么多字，右手中指痛，树起来都困难        对了，淼哥读书少，但是不傻，合同签名一定要签“陶华碧”，谁签“老干妈”淼哥跟谁急 ,1
转发微博 ,0
  陳楸帆    董润年 哈哈哈哈老干妈一分钱没花被做了一个超级广告 哪个广告能上热搜啊  迷影 生 [费解]  M大王叫我来巡山 我要笑死了……这是和骗子签的多深度的推广哦……  孙策不与周郎便 太滑稽了吧 ,0
[大侦探皮卡丘微笑] ,1
  李子的围脖  [哈哈]  林水妖  值得一个月流水三十万 ,0
危机公关真的成功  静居-RS  鹅从来都不是傻白甜 鹅给老干妈宣传了近一年，可是没有近期这个乌龙事件，我甚至不知道他们两个有合作，以后找鹅宣传前要深思 昨天一天就像在看鹅唱独角戏一样，最后还冻结资金，对老干妈来说，就像无妄之灾 ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
鹅鹅鹅鹅有点点 疼鹅[允悲][允悲] ,0
怎么这么好笑[允悲] ,0
转发微博 ,0
真，打工人[微笑][awsl]对不起了天猫爸爸，因为加班错过了最后四小时血拼，难过，刚回家 不死还是又下单几罐面霜 救救孩子吧[泪] ,0
转发微博 ,0
转发微博 ,0
震惊  ,0
鹅这么呆萌的吗？我不信[吃瓜][吃瓜][吃瓜][允悲][允悲][允悲] ,0
 严谈股市  安利菌  叶草灵丹 超喜欢吃老干妈[微笑]，支持 Jay_OKEX_CEO [good] ,0
鹅你要脸不？  战争史研究WHS 毕竟是? 背后的资本[吃瓜][吃瓜]  _0段岫0_ 冻了两个多月？？腾讯真踏马缺德啊[吐]  吴邪手 老干妈的资产四月就冻结了，两个月了，这也就是老干妈血厚，要知道现在是辣椒收获的季节，人家一家企业养活多少贵州的农民 ,1
啊啊啊啊冲啊 ,0
[嘻嘻]  用户7472381350会飞的鱼 转发微博 ,0
[思考]  用户7472381350会飞的鱼 转发微博 ,0
谢谢[doge] ,0
转发微博 ,0
下半年第一迷惑事件[喵喵] ,0
[酷]  用户7472381350会飞的鱼 转发微博 ,0
xswl  江宁婆婆 一开始还以为是什么up主自制，结果我去b站看了一眼，这个视频真的是鹅厂官方发的[允悲][允悲][允悲] http  t cn/A6yhBVWU ,0
转发微博 ,0
[允悲][允悲][允悲][允悲]  吐槽鬼 噗哈哈哈哈哈 所以南山那怎么去冻结账户的？？？  赭麒麟 腾讯在I3站的动态 http  t cn/A6yh4K3l ,0
转发微博 ,0
啊这 ,0
转发微博 ,0
[好喜欢]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
一个骚过一个… ,0
  小唐小唐满是鱼塘 哈哈哈哈哈哈哈哈哈哈哈受害鹅 http  t cn/A6yhRP24   逸轩harmony “总裁，老干妈资产已经申请查封了，已经在热搜晾了一天了 ” “她认错了吗？” “她说我们认错人了 ” ,0
您看 我这有希望吗？ ,0
唉 抽中我才有意思 ,0
鹅 你居然被骗了 ,0
[哆啦A梦微笑][哆啦A梦微笑] ,0
[飞镖黄跳舞] ,0
转发微博 ,0
啊哈哈哈哈啊哈  -魔君 今年过于魔幻哈哈哈  宣和一人  当当创始人李国庆 ：你们知道我当初为什么去抢章了吧 ,0
今年真的什么魔幻事情都有 ,0
转发微博 ,0
  凌凌迭   秋唧唧Garuru 惨  渣洁 官方草  江宁婆婆  一开始还以为是什么up主自制，结果我去b站看了一眼，这个视频真的是鹅厂官方发的[允悲][允悲][允悲] http  t cn/A6yhBVWU ,0
  风韵犹存的老富婆 老干妈 腾讯做慈善呢？莫名其妙[笑cry] ,1
哈  有够搞笑的呢  你也有今天小企鹅[doge][doge]  克里斯gmail  腾讯被骗了？[允悲][允悲] ,0
转发微博 ,0
[鲜花]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
蛤蛤蛤蛤蛤蛤 ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
[太开 ] ,0
哈哈哈哈哈哈哈哈臭鹅把出场费给杨超越妹妹结一下 ,0
转发微博 ,0
 3人伪造老干妈印章与腾讯签合同  [doge][doge][doge]老干妈乘机反诉腾讯：未经本公司授权在游戏中植入本公司名称创始人形象用作商业用途 严重侵犯本公司权益，要求赔偿[白眼][白眼][白眼] ??,0
哈哈哈哈哈哈哈～太好笑了真的   漫威大法好 哈哈哈哈哈哈哈  謝海羣 腾讯也有这一天[哈哈] http  t cn/A6yh6fxY ,0
 3人伪造老干妈印章与腾讯签合同 这么大一笔广告费订单，腾讯不跟老干妈总部核实？只认公章？太好骗了吧[摊手][摊手][摊手] http  t cn/A6yhCNAN ??,0
[ ]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
请腾讯不要再营销了，向老干妈道歉 ,0
 3人伪造老干妈印章与腾讯签合同   腾讯某游戏策划：马总 我们新出的十连抽活动发布吗？马总：先别发布 去把法务叫来 先给他十连抽 ??,0
转发微博 ,0
操哈哈哈哈哈哈哈哈哈虽然但是鹅也有今天啊  我滴爸爸 哈哈哈，腾讯这次玩的笑死我了，打官司没输过的腾讯这败给老干妈了[允悲] ,0
年年做贡献 ,0
转发微博 ,0
转发微博 ,0
剁碎做成辣椒酱吧  离枝枝第五季 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈  桑德拉J 腾讯这个不要脸的毒鹅 ,0
转发微博 ,0
不想恰土 ,0
  檀烧 哈哈666转危为机  画小眉 挖槽百万公关，这是有互联网思维的公关团队啊，这回要出名了[允悲]  桃醉  鹅厂公关真的牛  江宁婆婆 一开始还以为是什么up主自制，结果我去b站看了一眼，这个视频真的是鹅厂官方发的[允悲][允悲][允悲]  http  t cn/A6yhBVWU ,0
今年买的不算少 试试呢  ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
鹅呃呃 ,0
转发微博 ,1
转发微博 ,0
真的太需要回血了   马上就成无业游民，下个月用啥还花呗都不知道[泪] ,0
[亲亲]  用户7472381350会飞的鱼 转发微博 ,0
  SAGE-LZH 大公司用合同章都有登记用途时间，什么时候使用，什么时候归还都明确，比较严格 没被登记的，不承认   睡上铺的我我我 公章真假怎么判定？ ,1
转发微博 ,0
转发微博 ,0
转发微博 ,0
[思考]  少年伯爵 其实这个就和受贿罪里的默示许诺有点像了……我不相信老干妈里完全没有人不知道腾讯费劲吧啦大半年的QQ飞车老干妈广告，这个就足够掰扯半天了  ,0
转发微博 ,0
  哈中-柏杜法考教育  老干妈上架1000瓶辣椒酱回应腾讯  3人伪造老干妈印章与腾讯签合同  热点问题解读[来][来][来]  刑法杨攀 老师“老干妈”案刑法学分析：http  t cn/A6ywa1DL 田少帅“老干妈”案民法学分析[能量少女耶]都有啦~ ,0
笑死了[笑cry]  Minerva猫 太好笑了 ,0
[doge]  用户7472381350会飞的鱼 转发微博 ,0
建议鹅帮老干妈出律师费使用地表最强律师团帮老干妈维权  [加油]这才是真正的大格局 ,0
转发微博 ,0
  史诗奇幻小酒馆 不同情   酿青椒  一贯恶霸的鹅厂卖惨卖傻营销而已，别同情它  被_吃饱睡好身体好  把舆论危机转成营销吧，鹅厂还是很有头脑的 丢的脸和被骗的钱回不来了趁着热度在赶紧做一波傻憨憨+自嘲人设顺便反向营销一下qq飞车  ,0
转发微博 ,0
[羞嗒嗒]44 ,0
真的吗？[doge] ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
我们鹅还是那个傻白甜鹅 ,0
我可以 （捶桌 ,0
  不考上学绝不改名 我觉得老干妈就算是真找腾讯做广告[doge]也不该是qq飞车hhhhhh那个套装我看一次笑一次  饺子萨基爹 老干妈成最大赢家  ,0
[ ]  用户7472381350会飞的鱼 转发微博 ,0
哈哈哈马一下  urnotDalun 真是绝了 ,0
哈哈哈哈哈哈哈哈哈 我得笑笑，干的漂亮 ,0
转发微博 ,0
  赏味不足 那莆田和你有关么  唐达克说bot 真的么，我不信（鲁豫脸） ,0
 3人伪造老干妈印章与腾讯签合同 笑死了，鹅怎么这么蠢 ??,0
转发微博 ,0
转发微博 ,0
 3人伪造老干妈印章与腾讯签合同 鹅也有今天，对不起，我笑得很大声[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry]  ??,0
转发微博 ,0
冲啊 ,0
转发微博 ,0
笑死 企鹅肉 ,0
  风闻社区   赵脱俗  卧槽…从来没想到这视频每次换套字幕都能这么搞笑，今天这段还有好几处口型都对上了 [笑cry] ,0
伪装成甲方，可以骗乙方什么？ ,0
[熊猫]  用户7472381350会飞的鱼 转发微博 ,0
越看越好笑  玄学生儿育女法_bot 哈哈哈哈哈哈哈  玉川欧皇 哈哈哈哈  剧荒终结者 艹  草bot 草  Cola炸鸡-  草  山姆森_ 草  全撸剩饭 草  Agent_Leviathan  那真的牛逼  麒璁韩洞 ？？？[费解][费解][费解] ,0
重在参与  ,0
哈哈哈哈哈哈哈哈哈我笑死了 ,0
[思考]  用户7472381350会飞的鱼 转发微博 ,0
  howardjohn   假装文人 转发微博 ,0
转发微博 ,0
老乾媽賺了一波 ,0
也许呢[doge] ,0
[喵喵]  用户7472381350会飞的鱼 转发微博 ,0
继续看戏 ,0
  专业戳轮胎熊律师 果然…… ,0
转发微博 ,0
老干妈成为最大赢家， 风味豆鼓，你值得拥有[doge] ,0
转发微博 ,0
 3人伪造老干妈印章与腾讯签合同 2020活久见系列， 这三个人 这骚操作，南方必胜客这是输了吗[笑cry][笑cry][笑cry][笑cry] ??,0
转发微博 ,0
记忆的村庄 ,0
太草了  灼眼的小熊    Freeze_Rasis 草  不锈钢蛋糕  卵秀飞了 ,0
转发微博 ,0
笑死我了[哈哈][哈哈][哈哈]腾讯被骗了[笑而不语] ,0
414,0
哈哈哈哈哈啊哈哈哈啊笑死了[doge] 3人伪造老干妈印章与腾讯签合同  腾讯中午的辣椒酱突然不香了   ,0
天啊 ,0
是我 ,0
南山必胜客竟然哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 ,0
[酷]  用户7472381350会飞的鱼 转发微博 ,0
[鲜花]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
  Believe林雨 南山法院脸红不，事实不清就随意冻结企业资产，连被告身份都没搞清楚 腾讯和自家法院丢人丢大了  我滴爸爸 哈哈哈，腾讯这次玩的笑死我了，打官司没输过的腾讯这败给老干妈了[允悲] ,1
转发微博 ,0
必须转 ,0
转发微博 ,0
转发微博 ,0
[话筒][话筒] ,1
转发微博 ,0
  DianaYD 腾讯这次，………，人才………哈哈哈哈哈哈哈…… ,1
 3人伪造老干妈印章与腾讯签合同 [哆啦A梦吃惊] ??,0
转发 ,1
哈哈哈哈哈爆笑  FioFioFioFiona 这回旋镖刺激  来去之间   昵称是马甲家的大学生 活久见系列……  午后狂睡 ……没想到鹅厂居然有一天也栽倒在了山寨品上，2020年着实刺激  ,0
鹅也有今天[吃瓜][吃瓜]  昵称是马甲家的大学生 活久见系列……  午后狂睡 ……没想到鹅厂居然有一天也栽倒在了山寨品上，2020年着实刺激  ,0
转发微博 ,0
转发微博 ,0
转发微博 ,0
[可爱] ,0
也不红，倒是爱蹭（bushi ,0
转发微博 ,0
[污]  用户7472381350会飞的鱼 转发微博 ,0
  江宁婆婆 一开始还以为是什么up主自制，结果我去b站看了一眼，这个视频真的是鹅厂官方发的[允悲][允悲][允悲] http  t cn/A6yhBVWU ,0
转发微博 ,0
[doge]企鹅牛逼 ,0
这三个人能在里面吹一辈子：相当年连马化腾都栽在我们手上  所长别开枪是我 还是老干妈报的案[允悲]  迷影 生  [费解]  M大王叫我来巡山 ？笑死[允悲]腾讯被山寨坑游戏礼包这说出去谁信啊  颜文字君 ( … )腾讯居然被骗了 ？  尝乳 卧槽，腾讯的羊毛都敢撸[允悲] ,0
笑死在微博里 ,0
[打call] ,0
 央视调查腾讯老干妈诉讼事件  央视新闻7月2日消息，6月29日，深圳市南山区人民法院的一则执行裁定书吸引了公众的注意，裁定书显示：因为被拖欠广告费，腾讯要求冻结老干妈名下1624 06万元财产   http  t cn/A6yzdDlL ??,0
草[允悲] 一个馒头引发的血案啊这波 ,0
[害羞]  用户7472381350会飞的鱼 转发微博 ,0
kdl  千里照夜玉狮子 嘲笑？这次腾讯的表现让人恐惧，没有沟通，没有证据，就指挥地方法院，查封了另一家国民级公司的资产，我以为只有在资本主义国家发生的事情在我们这里发生了  全世界到处都是栗子 南山必胜客第一次翻船了，各大业内都在嘲笑，真够傲慢的  ,0
卷 ,0
转发微博 ,0
哎 ,0
哈哈哈哈哈哈哈哈哈 ,0
欺负人家连网站都没有，冻结人家资产都不道歉，垃圾腾讯 我要去买瓶肉丝老干妈支持一下陶华碧女士[右哼哼]  P大文保-ZH [偷笑][偷笑][偷笑]  赵脱俗  卧槽…从来没想到这视频每次换套字幕都能这么搞笑，今天这段还有好几处口型都对上了 [笑cry] ,0
转发微博 ,0
[哈欠] ,0
亿中人哈哈哈哈哈哈哈哈哈 ,0
腾讯都能被骗[允悲] ,0
转发微博 ,0
回复 内参热点头条 你老实，所以你没成功   内参热点头条 拼多多成功在于一个骗 淘宝成功在于一个假和偷，最重要的是支付宝  ,0
转发微博 ,0
给我冲[哆啦A梦花 ] ,0
转发微博 ,0
[允悲]  秦祎墨 哈哈哈哈哈哈哈哈哈哈哈救命啊  贝勒王duki [允悲]  画画的张旺 [允悲][允悲][允悲]  万事风过耳 求文求文[笑cry]  酿青椒 哈哈哈哈哈哈哈哈  angel_groundwalker  哈哈哈哈哈哈哈哈  每天都如此冷静  哈哈哈哈哈哈哈哈哈哈 ,0
鹅也太横行霸道了[二哈]  糖果琉璃   浪里赤条小粗林 该敲打鹅了……老干妈这次真的飞来横祸  阿下 好好查查  仓酱_ 这么看来 如果不是老干妈，别的中小企业早被它整死了  吴邪手中的冷烟火 老干妈的资产四月就冻结了，两个月了，这也就是老干妈血厚 ,0
今年抢得有点辛苦 ,0
转发微博 ,0
  逸轩harmony “总裁，老干妈资产已经申请查封了，已经在热搜晾了一天了 ” “她认错了吗？” “她说我们认错人了 ” ,1
转发微博 ,0
转发微博 ,0
666,0
  玄学生儿育女法_bot 鬼鬼俺要看戏  鸠也子  太狠了  阿二不是黑涩会   荒村DNS   不能发芽的种子   菜叶子爱好者   苏耷水   卡了蛋儿kk     _0段岫0_ 冻了两个多月？？腾讯真踏马缺德啊[吐]  壶三猫 垄断企业就是牛逼啊  吴邪手 老干妈的资产四月就冻结了，两个月了，这也就是老干 ,0
资瓷我女神维权   端木苏榭 腾讯昨天一大波卖萌，加这两天一大波内涵辣椒酱不健康真的很low……感情之前不是你们让职业选手空口塞辣椒似的？？  _0段岫0_ 冻了两个多月？？腾讯真踏马缺德啊[吐]  吴邪手 老干妈的资产四月就冻结了，要知道现在是辣椒收获的季节，人家一家企业养活多少贵州的农民 ,0
 3人伪造老干妈印章与腾讯签合同  一时之间我竟不知道是腾讯傻还是骗子太聪明[费解]荒诞幽默现实主义题材的素材来了，坐等开机 ??? ,0
转发微博 ,1
[亲亲]  用户7472381350会飞的鱼 转发微博 ,0
转发微博 ,0
没有鹅厂法务部打不赢的官司[允悲]如果找不到被告呢？…  Ehciarf 2020年度沙雕新闻冠军 ,0
  背着包包一起流浪 2020年想你不敢想的[笑而不语]  神原鸢尾子 虽然我很想站老干妈看腾讯吃瘪，但这个广告太硬核了感觉不像是被骗[跪了] ,0
  炊烟袅袅扬起 我的妈，要笑死了，小企鹅，你也有今天啊，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，有生之年腾讯被人白嫖了，哈哈哈哈哈哈啊哈哈哈哈哈哈还 ,1
[羞嗒嗒] ,0
转发微博 ,0
我的我的  ,0
转发微博 ,0
老干妈赶紧反诉腾讯啊     侵犯名誉权   鹅自己脑残被骗，还买热搜诬陷老干妈骗人，赔钱 恢复名誉   [doge]（抵制肖战[怒]） ,0
??????继好几年前美的被诈骗后另一令我咋舌的新闻哈哈哈哈哈哈哈哈哈 ,0
[awsl][awsl][awsl] ,0
一个资深[允悲][允悲][允悲]玩游戏的老流氓，别3个玩游戏的新流氓给骗了，这个可以拍成了连续剧  ,0
笑死 企鹅肉 ,0
 3人伪造老干妈印章与腾讯签合同 真的没有想到现在还有这样的事情，可无语啊 http  t cn/R2WxQ6L ??周口 商水县,0
这合同负责人是吃干饭的吗？？？ ,0
冲啊 ,0
转发微博 ,0
[二哈]  用户7472381350会飞的鱼 转发微博 ,0
 3人伪造老干妈印章与腾讯签合同 拿起了我的经济法看了看善意第三人那些乱七八糟的 ??,0
转发微博 ,0
  小唐小唐满是鱼塘 哈哈哈哈哈哈哈哈哈哈哈受害鹅 http  t cn/A6yhRP24   逸轩harmony “总裁，老干妈资产已经申请查封了，已经在热搜晾了一天了 ” “她认错了吗？” “她说我们认错人了 ” ,0
转发微博 ,0
  添雪齋 这鹅厂岂不是太好骗了？  战争史研究WHS [笑cry][笑cry][笑cry][笑cry] ,0
 天猫双十一总交易额4982亿元 【网购“退款”警惕理赔陷阱】 消费者买的多，后面退货的事件也不少 与此同时，网络购物诈骗活动也开始爆发，各种“套路”让网友防不胜防 云南某女士网购一件200元的衣服时陷入“退款理赔”骗局，被诈骗了近20万元 11zEXCu14 看详情：双11后消费回归理性 网购“退款”警惕理赔陷阱,0
 腾讯中午的辣椒酱突然不香了 腾讯：我就是那个吃了假辣椒酱的憨憨企鹅 [吃瓜] 腾讯中午的辣椒酱突然不香了  百度搜索 手里的瓜突然不香了  腾讯回应被骗  3人伪造老干妈印章与腾讯签合同 http  t cn/A6yheQ0m ? http  t cn/RcgZw8A ??新泰市,1
转发微博 ,0
