text,label
  老刀99 应该是《破坏之王》[二哈] http  t cn/A6b9r5Uy   章鱼丸718 让我想起了喜剧之王买张学友演唱会门票大喊我爱黎明的老大爷 ,0
转发微博 ,1
13  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
妈呀 ,0
路过，开 了 ,0
转发微博 ,0
 湖人vs热火  我投票支持湖人夺冠，湖人总冠军 快来 NBA总决赛  话题里投票为湖人助威  [衰] ??,0
[哈哈]ddd  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
【湖人又双叒叕总冠军】了  科比，我想你了 西瓜视频 湖人总冠军  NBA  体育  张培萌妻子称被家暴  科比   NBA  科比  詹姆斯吧官方微博  微博体育 http  t cn/A6bNsrqY ??,0
转发微博 ,1
[微笑][微笑]zzz  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
hbhj  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[太开 ][太开 ]vvv  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
  我知道你全都知道M  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[泪][泪]bbb  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  来去之间  涨姿势  ,0
小刘一如既往喜欢詹姆斯 ,0
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
 乘风破浪的姐姐成团之夜 直播没看完我就退了，弹幕什么的都没 情刷，不敢看了，蓝盈莹那么努力那么优秀，实名制 疼蓝盈莹[泪][泪][泪]果然自古套路得人 ，努力什么的都是说给傻子听的[泪][泪][泪] ??,1
发布了头条文章：《脱口秀大会总决赛，李雪琴没拿冠军啊》 http  t cn/A64ktXrp ??,1
7  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
太喜欢了啊啊啊啊 舞台好绝 蔡徐坤成团夜见证官   ,0
  我知道你全都知道M  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
 TFBOYS-王俊凯 就是干啥都行的神仙男孩哈哈哈哈哈 ,0
转发微博 ,0
2  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
   大力水手YIYI    王俊凯的水星螃凯队   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
昨晚棒棒的哟 ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
被演艺事业耽误的职业电竞选手王俊凯[打call] 王俊凯是电竞男主吧  ,0
七月未央， 爱已成殇 ,0
[哈哈][白眼][good]怎么是酱紫的，好开 [互粉] ,0
回复 -KyzkYzkyZ 期待梨园台柱子  -KyzkYzkyZ 期待尹正老师的舞台           [打call][打call][打call][打call][打call][给你小  ] ,0
期待晓明哥，期待最后一场的你们的表演 ,0
适合于任何身材 松垮而具有飘逸感觉的线条；你爱我不能 飘逸的雪纺面料  湖人总冠军  ??,0
  MagicRice_ [憧憬][憧憬]  周深工作室 今晚8 00，   乘风破浪的姐姐 成团之夜，看姐姐们乘风破浪，slay全场  ,1
[爱你][爱你]nnn  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
47  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
gn  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
我get到了春春 ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[小黄人高兴][haha][蚁人] ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[污]  用户7472381350会飞的鱼 转发微博 ,0
9  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[月亮][小黄人微笑][加油] ,0
27  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
fg  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
 湖人总冠军 今天语文考试，我在写作文的时候，突然高三那里传来了一声湖人总冠军，本来我议论文的例子要写祥林嫂的，他这一喊，我全都给忘了，写到后面才想起来[二哈][二哈][二哈]虽然 湖人总冠军  我很开 ，但是我的成绩将会让我不开 [泪]还是最爱 库里    StephenCurry 想看你投三分了  ??,0
[憧憬]  用户7472381350会飞的鱼 转发微博 ,1
[钱][二哈][傻眼] ,1
18  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
bb  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
转发微博 ,0
[星爵][耶]读书给人以快乐 给人以光彩 给人以才干  培根[doge][赞啊] ,1
[good]  阿云嘎的闪电宝数据库  阿云嘎[超话]  ?? 阿云嘎加入乘风破浪亲友团  期待成团之夜 阿云嘎Musical 的精彩绽放[打call][打call][打call] ,0
转发微博 ,1
[嘘]《王俊凯-说好的幸福呢》  王俊凯[超话]   王俊凯电影749局   从开始到未来，只为王俊凯  我的-TFBOYS-王俊凯[音乐]    醒着-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
黄明昊未来可期 ,0
35  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
bn  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[伴我同行] ,0
转发微博 ,1
1  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
虽然很酸，但是舞台确实是特别精彩的，同一首歌每次的舞台都有惊喜，这就是蔡徐坤的魅力～ 舞台绝了[LOVE][鼓掌][鼓掌] 蔡徐坤 ,0
[炸弹黑hi][大雄微笑] ,0
 周深[超话] ? 周深唱起风了  ? 乘风破浪的姐姐  乘风破浪，光芒万丈 一起期待深深 卡布叻_周深 猜猜他到底会助阵哪位姐姐呢[好喜欢] 周深新手驾到  ??,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
鬓微霜，又何妨？岁月终究没有带走你的天赋[鲜花]国王可能会老，但国王终究是国王?，属于詹密的青春还在，属于勒布朗的时代还在，湖人总冠军，恭喜老詹第四冠 ??,0
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,1
23  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
13  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
不错 ,0
  张雨绮 所有的事情，我选择，我承担，你愿意陪我看这一场烟花吗？ ,0
15  月半蟹蟹的小哥哥  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
哈哈哈是啊 ,0
15  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
菊花茶儿香 ,0
hg  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
转发微博 ,0
[爱你][爱你]xxx  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[害羞]xxx  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  多爱wjk一秒的Lei  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
万茜值得[爱你]  高冷的壬子 [摊手][摊手]各榜单都在第一 没下过前三   观众喜爱度也在前排， 出不出道是你们这些所谓的路人来一句“我觉得她不适合”就能决定的吗？[摊手] 当初您们就应该使劲的给你们喜欢的姐姐投票啊没成团能怪谁啊？  粉丝投出来的 为什么要让[摊手][摊手] ,0
李现，你能让月色温柔，让流星闪烁 眨一眨眼睛，便能让银河坠落  李现ing ,1
舞台上的毕雯珺 还是会 动一万次 ,0
20  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[挤眼]nnn  大小姐0921  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
15  月半蟹蟹的小哥哥  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
答复实力 口若悬河打一动物指什么动物，口若悬河是什么生肖，节外生枝打一生肖是什么意思，节外生枝是什么动物，羊肠小道打1生肖指什么生肖，经典答诗句答案2020年诺贝尔经济学奖揭晓，网约车日均订单量超2100万单，湖人捧起总冠军奖杯致敬科比，央视选秀有笔试 ??,1
我喜欢夏天的雨，雨后的光，和任何时候的你 李现 李现ing ,0
事实证明挺厉害的 ,0
我参与了 新浪综艺 发起的投票【乘风破浪的姐姐成团之夜你最期待哪个节目？】，我投给了“李宇春与姐姐们开场秀《无价之姐》”这个选项，你也快来表态吧~ ,0
hjin  KW-yiii33  锵锵  王俊凯的高三美蟹   王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
[吃瓜]  用户6556124119 转发微博 ,0
[嘘]《王俊凯-有何不可》 王俊凯[超话]   王俊凯新歌生长   从开始到未来，只为王俊凯  TFBOYS-王俊凯 ,1
湖人总冠军? ??,0
很棒很棒 ,0
转发微博 ,1
恭喜湖人拿下总冠军? [爱你][爱你][爱你] ,0
  钟文泽  王勉夺冠还是两个作品都非常完整，相比之下王建国和呼兰决赛的作品主题有些琐碎 王勉的最精彩节目还是送阿姨回家那期，之后由于那期过于成功，坚定了他的咆哮派风格 最近几期确实有点套路，但不妨碍作品精彩 大家都知道欧亨利的小说最后要反转，但套路反转也成了大师了  ,0
7  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[舔屏][舔屏]ddd  大小姐0921  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]  TFBOYS-王俊凯 ,1
转发微博 ,1
 张含韵乘风破浪的姐姐  ,0
  不是那个离合  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[摊手]xxx  一只不开 的刺猬  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛   周杰伦王俊凯代言lol  是英雄联盟中国区品牌代言人王俊凯  Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,0
这个手势我爱啦 ,0
[委屈][委屈]xxx  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
睡不着感悟 ,0
  王俊凯的蟹工坊  周杰伦王俊凯代言lol  / 王俊凯是电竞男主吧  燃烧热爱能量无限，怀揣执着无畏风浪，耀梦想，筑信念，意气少年热血出发 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
好会好会 真的绝了 ,0
[黑豹][美国队长]我翻山越岭长途跋涉[女孩儿][疑问] ,0
转发微博 ,1
  詹姆斯吧官方微博 转发抽10件詹姆斯卫衣 啥时候帮老詹看看脱发[doge] 毛发医生徐鲁 ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
湖人总冠军 ??,0
转发微博 ,0
 乘风破浪的姐姐成团之夜 这直播看的我尴尬死了[跪了] ??,0
转发微博 ,0
 黄龄说的什么意思  乘风破浪的姐姐成团之夜 jmz算是从头ju到尾了，想不到成团之夜又有人被ju，还是剪刀手00子 ??,0
转发微博 ,0
男的咋想的，闲的吧 ,0
20  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
王俊凯打lol也抿嘴 酒井 美紀子 ,0
我死了 ,0
 阿云嘎[超话]  阿云嘎  两个信息放在一起，所以9月4号，嘎子哥的节目直播是芒果台 乘风破浪的姐姐  的成团之夜了？  助阵嘉宾？？ ??,0
  张雨绮官方粉丝后援会  张雨绮[超话] [好喜欢] 张雨绮乘风破浪的姐姐  是欢脱可爱的小雨，也是美艳动人的张姐[羞嗒嗒]期待无限可能的 张雨绮 成团之夜美丽绽放[打call][打call][打call] ,0
唱的真是太棒 ,0
默默感动着  ,0
冠军[加油] ,0
转发微博 ,1
  MagicRice_ [憧憬][亲亲]  藕花深处沉醉不知归路 哇 超级期待周深和姐姐一起合作[太开 ] 卡布叻_周深 ??? ,1
[泪][泪]zzz  一只不开 的刺猬  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛   周杰伦王俊凯代言lol  是英雄联盟中国区品牌代言人王俊凯  Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[哈欠][哈欠]aaa  俊凯的小螃蟹莉莉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
草 ,1
Repost ,0
转发微博 ,0
只有飞翔，才有重生[小黄人坏笑] ,0
转发微博 ,0
转发微博 ,1
转发微博 ,0
[右哼哼][允悲]出淤泥而不染，濯清涟而不妖  周敦颐[疑问][鼓掌] ,0
转发微博 ,0
35  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
[好爱哦]  用户7472381350会飞的鱼 转发微博 ,1
[空星][美国队长][蛋糕] ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
在很多球员和教练眼里gou詹根本进不去前五，一个到处抱大腿还被吊打的都能前五实在扯淡 ,0
转发微博 ,0
转发微博 ,0
9  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
期待原创歌手 蔡徐坤 ，一起见证成团之夜 ,0
11  不愿让你一个人_K 电竞小可爱呀 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[坏笑]nnn  -哒哒-DADA  英雄联盟代言人  英雄联盟9周年  英雄联盟9周年明星赛  / 周杰伦王俊凯代言lol  恭英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
都谁啊 ,0
 乘风破浪的姐姐成团之夜 张雨绮拉胯 http  t cn/R2WxulK ??成都 大邑县,0
[好爱哦]  用户7472381350会飞的鱼 转发微博 ,1
转发微博 ,0
  我知道你全都知道M  王俊凯[超话] / 王俊凯是电竞男主吧  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
分享图片 ??,0
[音乐][小黄人高兴][最右] ,0
  王俊凯后援会官博  王俊凯是电竞男主吧  王俊凯[超话]  感谢分享， TFBOYS-王俊凯 英雄联盟活动专访来袭，点击视频解锁电竞少年更多惊喜，无畏前行，期待更多精彩[羞嗒嗒] http  t cn/A6UoT5kw ,1
[嘻嘻][哆啦A梦亲亲][织] ,0
  不是那个离合  王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
正能量~  ,0
[熊猫] ,0
王霏霏啊啊啊绝了  http  t cn/A64fovcC ,0
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[思考]  ACE想睡觉 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
转发微博 ,0
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
1  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 王俊凯是电竞男主吧   是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[弱][打脸]好可爱[钱] ,0
转发微博 ,0
转发微博 ,0
  我知道你全都知道M  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
[右哼哼]《王俊凯-意外》 王俊凯[超话]   王俊凯新歌生长   从开始到未来，只为王俊凯  TFBOYS-王俊凯 ,1
[笑哈哈]  今天小葵翻煎饼了吗   今天小葵翻国王街了吗  蔡徐坤[超话]  音乐诠释自我，舞台释放热爱，音剑乐刃，开辟新时代新天地 9月4日与 蔡徐坤 一起见证姐姐成团，我们不见不散 [羞嗒嗒] ,0
[兔子]  ACE想睡觉  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
湖人总冠军 时隔十年再次夺冠 詹姆斯三双创造历史 - 体育娱乐 - 陕西每日传媒网 http  t cn/A6bSmQ6v ??,0
[鲜花]  用户7472381350会飞的鱼 转发微博 ,0
[偷笑][吃惊]不错不错 加油 [din抓狂][顶] ,0
好帅太酷啦呀  http  t cn/A6UzPdZA ,0
4  其实都没有wr [赞]  王俊凯的蓝血护卫队  王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是 英雄联盟代言人  王俊凯  TFBOYS-王俊凯   英雄联盟 非常开 看到小凯来参加 英雄联盟9周年明星赛  [打call]玩得很好哦刀妹三杀又超神的，撸妹儿自愧不如  ,1
  锦鲤岚要暴富1 [打call] 王俊凯[超话] / 周杰伦王俊凯代言lol  是资深的LOL玩家王俊凯，是英雄联盟中国区品牌代言人王俊凯 Beautiful-TFBOYS-王俊凯[音乐]   TFBOYS-王俊凯 ,1
 蔡徐坤情人改编版舞台  ,1
