label,标题／微博内容,信息属性,原创/转发,发布日期,原微博内容,认证类型,地域,城市,性别,全文内容,粉丝数,微博数,转,评,赞,话题,微博情绪,精准地域,中图地址,MD5-作者ID,MD5-mid,MD5-根微博mid,MD5-根微博用户UID,MD5-父微博ID,MD5-父微博用户ID
,鹅居然被骗了哈哈哈哈好凄惨子//@浪里赤条小粗林:我他妈笑死哈哈哈哈哈哈哈哈鹅你也有今天。这新闻反转真是比洋葱新闻都可乐哈哈哈哈哈哈哈哈哈哈。 ,敏感,转发,7/1/2020 14:10,@头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??,橙V,陕西, ,女,鹅居然被骗了哈哈哈哈好凄惨子//@浪里赤条小粗林:我他妈笑死哈哈哈哈哈哈哈哈鹅你也有今天。这新闻反转真是比洋葱新闻都可乐哈哈哈哈哈哈哈哈哈哈。 【原微博】 @头条新闻 【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ??,152,820,0,0,0,3人伪造老干妈印章与腾讯签合同,悲伤,"贵州省,贵州,贵阳,贵阳市","[http://wx3.sinaimg.cn/bmiddle/60718250ly1ggbeuuhy9xj20f40kvdha.jpg""]""",63bed6086b84a2034f83e40850eb4735,4a41292cb892416edfabf28346fa49af,7bf5dc5bafe6356f9fd7e92a52093f8e,222dd65f8861d07c776f4310012e6877,590bd87fd6ff4e461c211eee946473d9,7155b4f797da45b7c472d1f28216f34d
,转发微博 ,敏感,转发,7/2/2020 7:19,@游研社 腾讯官方发了这么个视频……#3人伪造老干妈印章与腾讯签合同#  http://t.cn/A6y7vg3c ??,普通,江苏, ,男,转发微博 【原微博】 @游研社 腾讯官方发了这么个视频……#3人伪造老干妈印章与腾讯签合同#  http://t.cn/A6y7vg3c ??,152,316,0,0,0,3人伪造老干妈印章与腾讯签合同,愤怒,其他, ,40fba776a1823b2be12eb4e9e363e297,ea02dd9995ba4f710c13bad439cd8e00,6e3c03c38c110207e77df52595b60d9e,5060b0ac79d3745b9ed1218b59d7ff6b,6e3c03c38c110207e77df52595b60d9e,5060b0ac79d3745b9ed1218b59d7ff6b
,抽我！我！  ,非敏感,转发,7/7/2020 13:13,@速回收 腾讯鹅子今天中午的辣椒酱不香了！员工送1000瓶老干妈征集线索！咱速回收同是深圳南山的公司！@腾讯公司 支持大厂征集线索，希望天下无假章！#3人伪造老干妈印章与腾讯签合同##腾讯千瓶老干妈求骗子线索# 转发?关注@速回收 送出1000瓶老干妈！7月7号开！ @微博抽奖平台 @_曾小东 冲啊啊啊！ ? http://t.cn/A6y74eOs,普通,河南,安阳,女,抽我！我！  【原微博】 @速回收 腾讯鹅子今天中午的辣椒酱不香了！员工送1000瓶老干妈征集线索！咱速回收同是深圳南山的公司！@腾讯公司 支持大厂征集线索，希望天下无假章！#3人伪造老干妈印章与腾讯签合同##腾讯千瓶老干妈求骗子线索# 转发?关注@速回收 送出1000瓶老干妈！7月7号开！ @微博抽奖平台 @_曾小东 冲啊啊啊！ ? http://t.cn/A6y74eOs,152,770,0,0,0,3人伪造老干妈印章与腾讯签合同;腾讯千瓶老干妈求骗子线索,喜悦,"广东省,广东,深圳南山,南山区,深圳市,深圳","[http://wx1.sinaimg.cn/bmiddle/006phAAhgy1ggbu6nvcasj30ku0ku0xq.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6o6y6qj30ku0ku0xq.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/006phAAhgy1ggbu6n5o1dj30m80m8gs6.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/006phAAhgy1ggbu6py3n5j30m80m8gs6.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6rt65wj30yi0yin2b.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6sbsa9j30m80m8gs6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/006phAAhgy1ggbu6sxl05j30ku0ku0xq.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6tl1h8j30ku0ku0xq.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/006phAAhgy1ggbu6uw2grj30ku0ku0xq.jpg""]""",24512b3b5751d5b557416954d8139a07,d03cc4698c5f2faca70c924fd75e1e7e,49fe7b07a1618bde79634ca7bda202d6,bfb1a94a0d50258972a81862e0ea53b6,49fe7b07a1618bde79634ca7bda202d6,bfb1a94a0d50258972a81862e0ea53b6
,祝越来越好。  ,非敏感,转发,7/4/2020 22:32,@速回收 腾讯鹅子今天中午的辣椒酱不香了！员工送1000瓶老干妈征集线索！咱速回收同是深圳南山的公司！@腾讯公司 支持大厂征集线索，希望天下无假章！#3人伪造老干妈印章与腾讯签合同##腾讯千瓶老干妈求骗子线索# 转发?关注@速回收 送出1000瓶老干妈！7月7号开！ @微博抽奖平台 @_曾小东 冲啊啊啊！ ? http://t.cn/A6y74eOs,普通,河南,安阳,女,祝越来越好。  【原微博】 @速回收 腾讯鹅子今天中午的辣椒酱不香了！员工送1000瓶老干妈征集线索！咱速回收同是深圳南山的公司！@腾讯公司 支持大厂征集线索，希望天下无假章！#3人伪造老干妈印章与腾讯签合同##腾讯千瓶老干妈求骗子线索# 转发?关注@速回收 送出1000瓶老干妈！7月7号开！ @微博抽奖平台 @_曾小东 冲啊啊啊！ ? http://t.cn/A6y74eOs,149,814,0,0,0,3人伪造老干妈印章与腾讯签合同;腾讯千瓶老干妈求骗子线索,喜悦,"广东省,广东,深圳南山,南山区,深圳市,深圳","[http://wx1.sinaimg.cn/bmiddle/006phAAhgy1ggbu6nvcasj30ku0ku0xq.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6o6y6qj30ku0ku0xq.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/006phAAhgy1ggbu6n5o1dj30m80m8gs6.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/006phAAhgy1ggbu6py3n5j30m80m8gs6.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6rt65wj30yi0yin2b.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6sbsa9j30m80m8gs6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/006phAAhgy1ggbu6sxl05j30ku0ku0xq.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/006phAAhgy1ggbu6tl1h8j30ku0ku0xq.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/006phAAhgy1ggbu6uw2grj30ku0ku0xq.jpg""]""",098f6bc9b8430d2e2e22d1e4835327c3,ee99e9f530dc68ef1f47363fe0820125,49fe7b07a1618bde79634ca7bda202d6,bfb1a94a0d50258972a81862e0ea53b6,49fe7b07a1618bde79634ca7bda202d6,bfb1a94a0d50258972a81862e0ea53b6
,这个瓜笑死我了//@呂玲綺:哈哈哈哈哈哈哈哈哈 ,敏感,转发,7/2/2020 11:39,@少女兔iiilass #3人伪造老干妈印章与腾讯签合同#课代表兔给大家捋下时间线我们一起吃?1.媒体报道老干妈长期拖欠腾讯千万广告费，于是腾讯将老干妈诉至法院。2.腾讯在qq飞车上超级努力努力再努力的帮老干妈打了大半年广告，你们可以看下腾讯真的认真了，但是效果嘛emmmmmm3.随后老干妈方面初步回应此新闻与我无瓜，同时已经两年没更新的老干妈公主号发表申明并且报警。4.于是贵阳警方出公告：有三人伪造印章冒充老干妈经理，并且与腾讯签合同倒卖游戏码获利。5.随后各个吃瓜群众腾讯：辣椒酱突然不香了。支付宝：愿,普通,湖南,邵阳,男,这个瓜笑死我了//@呂玲綺:哈哈哈哈哈哈哈哈哈 【原微博】 @少女兔iiilass #3人伪造老干妈印章与腾讯签合同#课代表兔给大家捋下时间线我们一起吃?1.媒体报道老干妈长期拖欠腾讯千万广告费，于是腾讯将老干妈诉至法院。2.腾讯在qq飞车上超级努力努力再努力的帮老干妈打了大半年广告，你们可以看下腾讯真的认真了，但是效果嘛emmmmmm3.随后老干妈方面初步回应此新闻与我无瓜，同时已经两年没更新的老干妈公主号发表申明并且报警。4.于是贵阳警方出公告：有三人伪造印章冒充老干妈经理，并且与腾讯签合同倒卖游戏码获利。5.随后各个吃瓜群众腾讯：辣椒酱突然不香了。支付宝：愿天下无假章。（评论真的超级搞笑）最大赢家我们的拌饭酱老干妈：什么都没干并且一分钱没花喜提热搜第一名[好喜欢]话说回来你们最喜欢吃哪个酱呢(??ω??)╯,148,3152,0,0,0,3人伪造老干妈印章与腾讯签合同,中性,"贵州省,贵州,贵阳,贵阳市","[http://wx3.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlofv4uj30u013ftf9.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlr6rpvj30ku1l3k6q.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlopftsj30u01atajy.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlqohu8j308t07mjsu.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlp49g8j30u01e2k14.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlpdvjbj30u014b44i.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlq2hcsj30u01820yi.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlo4s6fj30f40kvq4p.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/0066cjg4ly1ggbjlrmnclj30k70rktic.jpg""]""",5f1e866b41609e407c384ba384c03e18,4eeb5b9e54ddcb873ce3c3433d3da706,ddd03e3c80fb730b6d80670721ef8798,7b38d877209328f118b972dccf5e3fe6,571159c0d439e1d8cc5c262baefc5135,a23563edca4ba3a97aa96de39eabfcef
,愿天下无假章//@魔力切:[笑cry]//@吃瓜群众CJ:老干妈血赚//@江宁婆婆:[允悲][允悲][允悲]你还弄个完整版。。。 ,非敏感,转发,7/1/2020 18:39,@蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第,普通,河南,洛阳,女,愿天下无假章//@魔力切:[笑cry]//@吃瓜群众CJ:老干妈血赚//@江宁婆婆:[允悲][允悲][允悲]你还弄个完整版。。。 【原微博】 @蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第一[拜拜],147,1622,0,0,0, ,喜悦,"贵州省,贵州,贵阳,贵阳市","[http://wx3.sinaimg.cn/bmiddle/3f8b27efgy1ggbubtsxpgj20u013f7ah.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/3f8b27efgy1ggbubujvdij21iy0tqad1.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmp1cptj20u01g4jxv.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmsraq0j20u01f3dm0.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmqofn4j20u016fjv7.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmpjfrdj20f40kvwg9.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/3f8b27efgy1ggbudcwiwnj20u019hjv2.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/3f8b27efgy1ggbuddge88j20u010fgoq.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/3f8b27efgy1ggbuddzhkuj20u01b3gps.jpg""]""",dda59ed0f0060fb00028a0fcf4a26a69,e5273216dcc52fb20635a32022e50027,7cd281541f98bd2f8186b74ef6189bd0,a628a8fa1bcb3b850efea9679c9b5ab2,073c6cdcf3f0e8a85685e5e18ef903e8,266456315d9684561ad01b34d615d00a
,转发微博 ,非敏感,转发,11/12/2020 0:59,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,广东,深圳,男,转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,147,22632,0,0,0,天猫双十一成交总额4982亿,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",78c32b86b941b900f18e8a50a3957e87,fd89b2be8e87b17dc48e22fa0a8f359f,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100
,转发微博 ,敏感,转发,7/1/2020 20:57,@巍岳钦禹 一个词就这么诞生了？#3人伪造老干妈印章与腾讯签合同# ??,普通,江西,赣州,男,转发微博 【原微博】 @巍岳钦禹 一个词就这么诞生了？#3人伪造老干妈印章与腾讯签合同# ??,147,22632,0,0,0,3人伪造老干妈印章与腾讯签合同,愤怒,其他,"[http://wx1.sinaimg.cn/bmiddle/e102cb15ly1ggbqy1h3yhj20m80go0tl.jpg""]""",78c32b86b941b900f18e8a50a3957e87,440233b682eb7f05698c5aef1c3c0466,0c63f87d5127f158997e9bae35333419,be537a0480989bfb83fffc0877a020d7,0c63f87d5127f158997e9bae35333419,be537a0480989bfb83fffc0877a020d7
,转发微博 ,非敏感,转发,11/12/2020 9:03,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,福建,泉州,女,转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,146,397,0,0,0,天猫双十一成交总额4982亿,喜悦,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",dc2c5ced732c6b1152315d31d948c337,ce74ce6da2a32e4a176de1496ff6dfac,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100
,#3人伪造老干妈印章与腾讯签合同#[doge]#腾讯中午的辣椒酱突然不香了# 傻鹅子还得谢谢干妈帮你报案 ??,敏感,原创,7/1/2020 20:35, ,普通,福建,三明,女,#3人伪造老干妈印章与腾讯签合同#[doge]#腾讯中午的辣椒酱突然不香了# 傻鹅子还得谢谢干妈帮你报案 ??,145,1070,0,0,0,3人伪造老干妈印章与腾讯签合同;腾讯中午的辣椒酱突然不香了,愤怒,其他,"[http://wx4.sinaimg.cn/bmiddle/0060yCxsgy1ggbr0txtqpj30e90lrwfr.jpg""]""",9559202d2ca522a62bc7329aabca1316,b0d0c689596a88ab10399bfde17dcc5b,,,,
,做的方下巴、T字截骨、双眼埋线，现在已经完全恢复了，稍微化点淡妆都感觉好漂亮#八大处# #上海九院# #下颌角磨骨# #3人伪造老干妈印章与腾讯签合同# 有整形问题可以咨询于我 ，免费为你解答哦 !也可扫描下方二维码进群与小伙伴们探讨交流哦~ ??,非敏感,原创,7/1/2020 14:39, ,普通,重庆, ,女,做的方下巴、T字截骨、双眼埋线，现在已经完全恢复了，稍微化点淡妆都感觉好漂亮#八大处# #上海九院# #下颌角磨骨# #3人伪造老干妈印章与腾讯签合同# 有整形问题可以咨询于我 ，免费为你解答哦 !也可扫描下方二维码进群与小伙伴们探讨交流哦~ ??,145,564,0,0,0,下颌角磨骨;3人伪造老干妈印章与腾讯签合同;八大处;上海九院,愤怒,"上海市,上海","[http://wx4.sinaimg.cn/bmiddle/007Jv9IGly1ggbgrk610wj308a0e4q38.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007Jv9IGly1ggbgrk6agvj30dc0gyjs3.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/007Jv9IGly1ggbgrk67scj30a00c4jrp.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007Jv9IGly1ggbgrlwhldj306705f74h.jpg""]""",89bdd31526e2c2264cc8b577657e6475,135fd9b4025f91aaa01dbcac156b2d9a,,,,
,转发微博 ,非敏感,转发,11/12/2020 16:37,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,海外, ,男,转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,145,2869,0,0,0,天猫双十一成交总额4982亿,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",07c027a1a522787863be1b1d68dbc227,0c8169e227ce7bc480b1c0ebefa4ef19,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100
,转发微博 ,非敏感,转发,11/12/2020 10:12,@零售电商观察 【阿里蒋凡：同周期同口径下 4982亿较去年增长26%】在2020天猫双11全球狂欢季纪录之夜，11月1日至11月12日0:00，#天猫双十一总交易额4982亿元#。淘宝天猫总裁蒋凡在总结发言时表示，4982亿元是支付成交额，不包含房产、汽车等新兴品类，“同周期、同口径下，今年天猫双十一销售额4982亿较去年增长26%”。http://t.cn/A6Gawl0O,普通,陕西,西安,女,转发微博 【原微博】 @零售电商观察 【阿里蒋凡：同周期同口径下 4982亿较去年增长26%】在2020天猫双11全球狂欢季纪录之夜，11月1日至11月12日0:00，#天猫双十一总交易额4982亿元#。淘宝天猫总裁蒋凡在总结发言时表示，4982亿元是支付成交额，不包含房产、汽车等新兴品类，“同周期、同口径下，今年天猫双十一销售额4982亿较去年增长26%”。http://t.cn/A6Gawl0O,144,610,0,0,0,天猫双十一总交易额4982亿元,中性,其他,"[http://wx1.sinaimg.cn/bmiddle/003uVOTNly1gklqalllkdj60hi0d4dob02.jpg""]""",699162ef34c6aa051bfddc6596dd97cc,ee2c885027cb46e050c455e448e3f95f,4dddc0750da9ee77090a00d9c0dc8e22,bdc377d5913e8d571d35a11b04610e50,4dddc0750da9ee77090a00d9c0dc8e22,bdc377d5913e8d571d35a11b04610e50
,啊这哈哈哈哈哈 ,非敏感,转发,7/1/2020 17:26,@蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第,普通,山东,济宁,女,啊这哈哈哈哈哈 【原微博】 @蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。7.支付宝：愿天下无假章。8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今天更提微博热搜第一[拜拜],144,1549,0,0,0, ,喜悦,"贵州省,贵州,贵阳,贵阳市","[http://wx3.sinaimg.cn/bmiddle/3f8b27efgy1ggbubtsxpgj20u013f7ah.jpg""&&&&""http://wx2.sinaimg.cn/bmiddle/3f8b27efgy1ggbubujvdij21iy0tqad1.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmp1cptj20u01g4jxv.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmsraq0j20u01f3dm0.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmqofn4j20u016fjv7.jpg""&&&&""http://wx4.sinaimg.cn/bmiddle/3f8b27efgy1ggbhmpjfrdj20f40kvwg9.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/3f8b27efgy1ggbudcwiwnj20u019hjv2.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/3f8b27efgy1ggbuddge88j20u010fgoq.jpg""&&&&""http://wx3.sinaimg.cn/bmiddle/3f8b27efgy1ggbuddzhkuj20u01b3gps.jpg""]""",2b7cfd934775b76a12a19d6a1c01a5cc,006b468fa4bb72f36d35b79471026a86,7cd281541f98bd2f8186b74ef6189bd0,a628a8fa1bcb3b850efea9679c9b5ab2,7cd281541f98bd2f8186b74ef6189bd0,a628a8fa1bcb3b850efea9679c9b5ab2
,#天猫双十一总交易额4982亿元#【网购“退款”警惕理赔陷阱】 消费者买的多，后面退货的事件也不少。与此同时，网络购物诈骗活动也开始爆发，各种“套路”让网友防不胜防。云南某女士网购一件200元的衣服时陷入“退款理赔”骗局，被诈骗了近20万元。11zEXCu14。看详情：双11后消费回归理性 网购“退款”警惕理赔陷阱,敏感,原创,11/14/2020 13:50, ,普通,江苏,泰州,男,#天猫双十一总交易额4982亿元#【网购“退款”警惕理赔陷阱】 消费者买的多，后面退货的事件也不少。与此同时，网络购物诈骗活动也开始爆发，各种“套路”让网友防不胜防。云南某女士网购一件200元的衣服时陷入“退款理赔”骗局，被诈骗了近20万元。11zEXCu14。看详情：双11后消费回归理性 网购“退款”警惕理赔陷阱,143,571,0,0,0,天猫双十一总交易额4982亿元,中性,"云南省,云南", ,ffef5979d89867f61645b6cfff2d1b59,dde1c46352db6774d320e7bfdfbafb5e,,,,
,哈哈哈哈哈哈哈哈哈哈哈哈哈哈嗝 ,非敏感,转发,7/1/2020 19:59,@百度搜索 手里的瓜突然不香了……有一说一，这事与我无关。请大家不传谣不信谣，理性吃瓜。#3人伪造老干妈印章与腾讯签合同# ??,普通,北京, ,女,哈哈哈哈哈哈哈哈哈哈哈哈哈哈嗝 【原微博】 @百度搜索 手里的瓜突然不香了……有一说一，这事与我无关。请大家不传谣不信谣，理性吃瓜。#3人伪造老干妈印章与腾讯签合同# ??,143,439,0,0,0,3人伪造老干妈印章与腾讯签合同,喜悦,其他,"[http://wx2.sinaimg.cn/bmiddle/8d90b743ly1ggbkyh8gw5j20i60cen16.jpg""]""",b3774c7b2812c5671eb24cb4bd1de68f,e40fc87f64e70927b91c61d38d397d89,833fee6b5c348ac97eabf421855a9b0b,77354e09c86054889674cf7c386c3fd3,833fee6b5c348ac97eabf421855a9b0b,77354e09c86054889674cf7c386c3fd3
,转发微博 ,非敏感,转发,11/20/2020 18:55,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,普通,江苏,淮安,女,转发微博 【原微博】 @天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??,142,111,0,0,0,天猫双十一成交总额4982亿,中性,其他,"[http://wx4.sinaimg.cn/bmiddle/007pJX2Yly1gklofvizlwj30ku0lido6.jpg""&&&&""http://wx1.sinaimg.cn/bmiddle/007pJX2Yly1gklq0kw22xj30ku1pqwwh.jpg""]""",ca48d1d1fadb0b6f41fe31557ee33b1b,a652d0aac40b42fb0d4077eec814dea3,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100,3a97d07a89e4f46e9e3c221d581297a4,ba921327efb76e063a4b788b2168e100
,//@howardjohn://@假装文人:转发微博 ,非敏感,转发,7/2/2020 7:03,@西安时评 如果发生战争，他国攻击三峡大坝的后果…（via：三分钟看电影）#3人伪造老干妈印章与腾讯签合同# http://t.cn/A6yhXNgg ??,普通,吉林,长春,女,//@howardjohn://@假装文人:转发微博 【原微博】 @西安时评 如果发生战争，他国攻击三峡大坝的后果…（via：三分钟看电影）#3人伪造老干妈印章与腾讯签合同# http://t.cn/A6yhXNgg ??,142,7719,0,0,0,3人伪造老干妈印章与腾讯签合同,中性,其他, ,bb82aa88e5004bc6cd688a57efcca036,14f5899c05276b18a1b9fb40b993d919,d680dfd8a61e56045cf24932ef4b6c90,07fd1102b54d14e7018ad8bc9128b1a0,9667d3066d2482cbfc8dc1ba5f4e57a6,8810cfa772ea39067faf189b233b5165
